0.229589	-2.47237e-11
0.230346	-2.77798e-11
0.231104	-3.1152e-11
0.231862	-3.48659e-11
0.232619	-3.89483e-11
0.233377	-4.34272e-11
0.234135	-4.83323e-11
0.234893	-5.36943e-11
0.23565	-5.95455e-11
0.236408	-6.59193e-11
0.237166	-7.28508e-11
0.237924	-8.03759e-11
0.238681	-8.85324e-11
0.239439	-9.73589e-11
0.240197	-1.06895e-10
0.240954	-1.17183e-10
0.241712	-1.28265e-10
0.24247	-1.40185e-10
0.243228	-1.52986e-10
0.243985	-1.66716e-10
0.244743	-1.81421e-10
0.245501	-1.97149e-10
0.246258	-2.1395e-10
0.247016	-2.31873e-10
0.247774	-2.50969e-10
0.248532	-2.7129e-10
0.249289	-2.9289e-10
0.250047	-3.15821e-10
0.250805	-3.40138e-10
0.251562	-3.65896e-10
0.25232	-3.93152e-10
0.253078	-4.21962e-10
0.253836	-4.52384e-10
0.254593	-4.84477e-10
0.255351	-5.18299e-10
0.256109	-5.53911e-10
0.256866	-5.91374e-10
0.257624	-6.30749e-10
0.258382	-6.72099e-10
0.25914	-7.15486e-10
0.259897	-7.60977e-10
0.260655	-8.08635e-10
0.261413	-8.58527e-10
0.262171	-9.10721e-10
0.262928	-9.65286e-10
0.263686	-1.02229e-09
0.264444	-1.08181e-09
0.265201	-1.1439e-09
0.265959	-1.20866e-09
0.266717	-1.27615e-09
0.267475	-1.34645e-09
0.268232	-1.41964e-09
0.26899	-1.49581e-09
0.269748	-1.57502e-09
0.270505	-1.65738e-09
0.271263	-1.74296e-09
0.272021	-1.83186e-09
0.272779	-1.92418e-09
0.273536	-2.01999e-09
0.274294	-2.11942e-09
0.275052	-2.22255e-09
0.275809	-2.32949e-09
0.276567	-2.44035e-09
0.277325	-2.55525e-09
0.278083	-2.6743e-09
0.27884	-2.79762e-09
0.279598	-2.92533e-09
0.280356	-3.05757e-09
0.281113	-3.19447e-09
0.281871	-3.33617e-09
0.282629	-3.48281e-09
0.283387	-3.63455e-09
0.284144	-3.79153e-09
0.284902	-3.95393e-09
0.28566	-4.1219e-09
0.286418	-4.29563e-09
0.287175	-4.4753e-09
0.287933	-4.66109e-09
0.288691	-4.8532e-09
0.289448	-5.05183e-09
0.290206	-5.2572e-09
0.290964	-5.46952e-09
0.291722	-5.68902e-09
0.292479	-5.91594e-09
0.293237	-6.15053e-09
0.293995	-6.39304e-09
0.294752	-6.64373e-09
0.29551	-6.90288e-09
0.296268	-7.17078e-09
0.297026	-7.44772e-09
0.297783	-7.73402e-09
0.298541	-8.02999e-09
0.299299	-8.33595e-09
0.300056	-8.65227e-09
0.300814	-8.97929e-09
0.301572	-9.31738e-09
0.30233	-9.66693e-09
0.303087	-1.00283e-08
0.303845	-1.0402e-08
0.304603	-1.07884e-08
