0.00000000e+00	0.00000000e+00
5.00094000e-02	0.00000000e+00
1.00019000e-01	0.00000000e+00
1.50028000e-01	0.00000000e+00
2.00038000e-01	-3.31930000e-14
2.50047000e-01	-3.15821000e-10
3.00056000e-01	-8.65227000e-09
3.50066000e-01	-8.66545000e-08
4.00075000e-01	-7.15719000e-07
4.50085000e-01	-4.73817000e-06
5.00094000e-01	-2.50031000e-05
5.50103000e-01	-1.04588000e-04
6.00113000e-01	-3.43731000e-04
6.50122000e-01	-8.73322000e-04
7.00132000e-01	-1.65845000e-03
7.50141000e-01	-2.15531000e-03
8.00150000e-01	-1.28146000e-03
8.50160000e-01	1.69780000e-03
9.00169000e-01	5.76382000e-03
9.50179000e-01	7.96395000e-03
1.00019000e+00	5.57535000e-03
1.05020000e+00	-9.95261000e-04
1.10021000e+00	-7.69457000e-03
1.15022000e+00	-9.75901000e-03
1.20023000e+00	-5.61125000e-03
1.25024000e+00	1.86570000e-03
1.30024000e+00	7.65195000e-03
1.35025000e+00	8.19963000e-03
1.40026000e+00	3.47997000e-03
1.45027000e+00	-3.45901000e-03
1.50028000e+00	-8.56438000e-03
1.55029000e+00	-9.08104000e-03
1.60030000e+00	-4.87841000e-03
1.65031000e+00	1.78474000e-03
1.70032000e+00	7.68041000e-03
1.75033000e+00	1.01881000e-02
1.80034000e+00	8.24379000e-03
1.85035000e+00	2.57380000e-03
1.90036000e+00	-4.59299000e-03
1.95037000e+00	-1.03113000e-02
2.00038000e+00	-1.21250000e-02
2.05039000e+00	-9.17981000e-03
2.10039000e+00	-2.56959000e-03
2.15040000e+00	5.26106000e-03
2.20041000e+00	1.15833000e-02
2.25042000e+00	1.43030000e-02
2.30043000e+00	1.24719000e-02
2.35044000e+00	6.47065000e-03
2.40045000e+00	-2.03819000e-03
2.45046000e+00	-1.04456000e-02
2.50047000e+00	-1.59321000e-02
2.55048000e+00	-1.64878000e-02
2.60049000e+00	-1.17654000e-02
2.65050000e+00	-3.25674000e-03
2.70051000e+00	6.32872000e-03
2.75052000e+00	1.41072000e-02
2.80053000e+00	1.79290000e-02
2.85054000e+00	1.68324000e-02
2.90055000e+00	1.10974000e-02
2.95055000e+00	2.11471000e-03
3.00056000e+00	-7.84683000e-03
3.05057000e+00	-1.60701000e-02
3.10058000e+00	-2.00970000e-02
3.15059000e+00	-1.85590000e-02
3.20060000e+00	-1.17522000e-02
3.25061000e+00	-1.61857000e-03
3.30062000e+00	8.91210000e-03
3.35063000e+00	1.69197000e-02
3.40064000e+00	2.03814000e-02
3.45065000e+00	1.86327000e-02
3.50066000e+00	1.23564000e-02
3.55067000e+00	3.25067000e-03
3.60068000e+00	-6.46032000e-03
3.65069000e+00	-1.45583000e-02
3.70070000e+00	-1.92971000e-02
3.75071000e+00	-1.97068000e-02
3.80071000e+00	-1.57185000e-02
3.85072000e+00	-8.15856000e-03
3.90073000e+00	1.37130000e-03
3.95074000e+00	1.07665000e-02
4.00075000e+00	1.78719000e-02
4.05000000e+00	2.10217000e-02
4.10001000e+00	1.96233000e-02
4.15002000e+00	1.40175000e-02
4.20003000e+00	5.57783000e-03
4.25004000e+00	-3.79206000e-03
4.30005000e+00	-1.21605000e-02
4.35006000e+00	-1.79952000e-02
4.40007000e+00	-2.03999000e-02
4.45008000e+00	-1.91419000e-02
4.50009000e+00	-1.45568000e-02
4.55010000e+00	-7.42750000e-03
4.60011000e+00	1.12291000e-03
4.65012000e+00	9.73539000e-03
4.70013000e+00	1.69506000e-02
