0.00000000e+00	0.00000000e+00
7.57718000e-04	0.00000000e+00
1.51544000e-03	0.00000000e+00
2.27315000e-03	0.00000000e+00
3.03087000e-03	0.00000000e+00
3.78859000e-03	0.00000000e+00
4.54631000e-03	0.00000000e+00
5.30403000e-03	0.00000000e+00
6.06175000e-03	0.00000000e+00
6.81946000e-03	0.00000000e+00
7.57718000e-03	0.00000000e+00
8.33490000e-03	0.00000000e+00
9.09262000e-03	0.00000000e+00
9.85034000e-03	0.00000000e+00
1.06081000e-02	0.00000000e+00
1.13658000e-02	0.00000000e+00
1.21235000e-02	0.00000000e+00
1.28812000e-02	0.00000000e+00
1.36389000e-02	0.00000000e+00
1.43966000e-02	0.00000000e+00
1.51544000e-02	0.00000000e+00
1.59121000e-02	0.00000000e+00
1.66698000e-02	0.00000000e+00
1.74275000e-02	0.00000000e+00
1.81852000e-02	0.00000000e+00
1.89430000e-02	0.00000000e+00
1.97007000e-02	0.00000000e+00
2.04584000e-02	0.00000000e+00
2.12161000e-02	0.00000000e+00
2.19738000e-02	0.00000000e+00
2.27315000e-02	0.00000000e+00
2.34893000e-02	0.00000000e+00
2.42470000e-02	0.00000000e+00
2.50047000e-02	0.00000000e+00
2.57624000e-02	0.00000000e+00
2.65201000e-02	0.00000000e+00
2.72779000e-02	0.00000000e+00
2.80356000e-02	0.00000000e+00
2.87933000e-02	0.00000000e+00
2.95510000e-02	0.00000000e+00
3.03087000e-02	0.00000000e+00
3.10664000e-02	0.00000000e+00
3.18242000e-02	0.00000000e+00
3.25819000e-02	0.00000000e+00
3.33396000e-02	0.00000000e+00
3.40973000e-02	0.00000000e+00
3.48550000e-02	0.00000000e+00
3.56128000e-02	0.00000000e+00
3.63705000e-02	0.00000000e+00
3.71282000e-02	0.00000000e+00
3.78859000e-02	0.00000000e+00
3.86436000e-02	0.00000000e+00
3.94013000e-02	0.00000000e+00
4.01591000e-02	0.00000000e+00
4.09168000e-02	0.00000000e+00
4.16745000e-02	0.00000000e+00
4.24322000e-02	0.00000000e+00
4.31899000e-02	0.00000000e+00
4.39477000e-02	0.00000000e+00
4.47054000e-02	0.00000000e+00
4.54631000e-02	0.00000000e+00
4.62208000e-02	0.00000000e+00
4.69785000e-02	0.00000000e+00
4.77362000e-02	0.00000000e+00
4.84940000e-02	0.00000000e+00
4.92517000e-02	0.00000000e+00
5.00094000e-02	0.00000000e+00
5.07671000e-02	0.00000000e+00
5.15248000e-02	0.00000000e+00
5.22826000e-02	0.00000000e+00
5.30403000e-02	0.00000000e+00
5.37980000e-02	0.00000000e+00
5.45557000e-02	0.00000000e+00
5.53134000e-02	0.00000000e+00
5.60711000e-02	0.00000000e+00
5.68289000e-02	0.00000000e+00
5.75866000e-02	0.00000000e+00
5.83443000e-02	0.00000000e+00
5.91020000e-02	0.00000000e+00
5.98597000e-02	0.00000000e+00
6.06175000e-02	0.00000000e+00
6.13752000e-02	0.00000000e+00
6.21329000e-02	0.00000000e+00
6.28906000e-02	0.00000000e+00
6.36483000e-02	0.00000000e+00
6.44060000e-02	0.00000000e+00
6.51638000e-02	0.00000000e+00
6.59215000e-02	0.00000000e+00
6.66792000e-02	0.00000000e+00
6.74369000e-02	0.00000000e+00
6.81946000e-02	0.00000000e+00
6.89524000e-02	0.00000000e+00
6.97101000e-02	0.00000000e+00
7.04678000e-02	0.00000000e+00
7.12255000e-02	0.00000000e+00
7.19832000e-02	0.00000000e+00
7.27410000e-02	0.00000000e+00
7.34987000e-02	0.00000000e+00
7.42564000e-02	0.00000000e+00
7.50141000e-02	0.00000000e+00
7.57718000e-02	0.00000000e+00
7.65295000e-02	0.00000000e+00
7.72873000e-02	0.00000000e+00
7.80450000e-02	0.00000000e+00
7.88027000e-02	0.00000000e+00
7.95604000e-02	0.00000000e+00
8.03181000e-02	0.00000000e+00
8.10758000e-02	0.00000000e+00
8.18336000e-02	0.00000000e+00
8.25913000e-02	0.00000000e+00
8.33490000e-02	0.00000000e+00
8.41067000e-02	0.00000000e+00
8.48644000e-02	0.00000000e+00
8.56222000e-02	0.00000000e+00
8.63799000e-02	0.00000000e+00
8.71376000e-02	0.00000000e+00
8.78953000e-02	0.00000000e+00
8.86530000e-02	0.00000000e+00
8.94107000e-02	0.00000000e+00
9.01685000e-02	0.00000000e+00
9.09262000e-02	0.00000000e+00
9.16839000e-02	0.00000000e+00
9.24416000e-02	0.00000000e+00
9.31993000e-02	0.00000000e+00
9.39571000e-02	0.00000000e+00
9.47148000e-02	0.00000000e+00
9.54725000e-02	0.00000000e+00
9.62302000e-02	0.00000000e+00
9.69879000e-02	0.00000000e+00
9.77457000e-02	0.00000000e+00
9.85034000e-02	0.00000000e+00
9.92611000e-02	0.00000000e+00
1.00019000e-01	0.00000000e+00
1.00777000e-01	0.00000000e+00
1.01534000e-01	0.00000000e+00
1.02292000e-01	0.00000000e+00
1.03050000e-01	0.00000000e+00
1.03807000e-01	0.00000000e+00
1.04565000e-01	0.00000000e+00
1.05323000e-01	0.00000000e+00
1.06081000e-01	0.00000000e+00
1.06838000e-01	0.00000000e+00
1.07596000e-01	0.00000000e+00
1.08354000e-01	0.00000000e+00
1.09111000e-01	0.00000000e+00
1.09869000e-01	0.00000000e+00
1.10627000e-01	0.00000000e+00
1.11385000e-01	0.00000000e+00
1.12142000e-01	0.00000000e+00
1.12900000e-01	0.00000000e+00
1.13658000e-01	0.00000000e+00
1.14415000e-01	0.00000000e+00
1.15173000e-01	0.00000000e+00
1.15931000e-01	0.00000000e+00
1.16689000e-01	0.00000000e+00
1.17446000e-01	0.00000000e+00
1.18204000e-01	0.00000000e+00
1.18962000e-01	0.00000000e+00
1.19719000e-01	0.00000000e+00
